fname,summary
test_327,"#Person2#는 #Person1#의 가게에서 구매한 개인 스테레오가 스크래치가 있으며, 다른 사람도 소리를 들을 수 없다는 표시와 실제 소리가 다르다고 불만을 제기합니다. #Person1#은 #Person2#에게 영수증을 보여달라고 요청합니다."
test_328,"#Person1#은 #Person2#에게 기숙사 보증금을 내라고 조언하지만, #Person2#는 기숙사가 시끄러워서 교외에서 살고 싶어 한다. #Person1#은 #Person2#에게 기숙사에서 공부하는 것이 더 좋다고 제안한다."
test_329,"#Person1#은 중고 서점에서 책을 사고 싶어 하고, #Person2#는 75센트짜리 책을 추천합니다. #Person1#은 책 안에 있는 메모를 발견하고, 그 책이 유명한 사람의 서명이 있을지도 모른다고 생각합니다. #Person2#는 그 책이 더 나은 선택이라고 생각합니다."
test_330,"#Person2#는 베이징 맛집에 방문하여 창가 테이블을 요청했으나, #Person1#은 중앙 테이블만 가능하다고 안내합니다. #Person2#는 음식을 주문하고 친구를 기다리기 위해 20분 후에 음식을 준비해 달라고 요청합니다."
test_331,"#Person1#은 아들에게 중요한 증명서가 담긴 편지를 보내고 싶어 합니다. #Person2#는 배달 증명 우편을 추천합니다. 또한, #Person1#은 시계를 보내려고 하며, #Person2#는 보험을 들고 등기 우편으로 보내라고 조언합니다."
test_332,"Tom은 Sally와 John에게 1월에 방문할 예정이며, 그들에게 전화를 걸어 역에서 마중을 나가고 저녁을 함께 먹자고 제안합니다."
test_333,"#Person1#은 컴퓨터가 없어서 과제를 하기 어려워하며, #Person2#는 자신의 컴퓨터 구매를 기대하고 있습니다."
test_334,"#Person1#과 #Person2#는 날씨에 대해 이야기하며, #Person2#는 이번 주말에 소풍을 가자고 제안합니다. #Person1#은 비가 올 것 같아서 걱정하지만, #Person2#는 날씨가 괜찮을 것이라고 확신합니다."
test_335,"#Person1#은 컴퓨터에 관한 일반 정보를 찾고 싶어 하며, #Person2#는 이를 도와주기로 합니다."
test_336,"#Person2#는 프렌치 가든 레스토랑에서 물 한 병, 참치 샌드위치 하나, 야채 수프 한 그릇을 주문했습니다."
test_337,"#Person2#는 레모네이드와 바비큐 윙을 주문한 후, 베이비백 립스를 추가로 주문합니다."
test_338,#Person2#는 물을 요청하고 식사와 함께 커피를 받기로 했습니다. #Person1#은 #Person2#가 나중에 디저트를 주문할 수 있도록 허용합니다.
test_339,"#Person1#과 #Person2#는 Eric의 데이트 신청에 대한 대답, 복권 당첨 시 계획, 그리고 #Person1#의 엄마에게 결혼을 알리면 어떤 반응을 보일지에 대해 이야기합니다."
test_340,"#Person1#은 #Person2#에게 새 강아지 사진을 보여주며, #Person2#는 강아지가 귀엽다고 생각합니다."
test_341,#Person1#은 #Person2#에게 Tom의 자전거가 자신의 것보다 더 좋다고 말합니다. #Person2#는 #Person1#에게 버스가 늦는 것에 대해 불평합니다. #Person1#은 #Person2#를 위해 비행기를 사주겠다고 약속합니다.
test_342,"#Person2#는 치마를 찾고 있으며, #Person1#이 추천한 치마를 입어보았지만 가격이 너무 비싸다고 생각합니다."
test_343,"#Person2#는 #Person1#에게 도시가 200년 전에 작은 마을이었고, 석탄 발견으로 인해 산업 중심지로 성장했다고 설명합니다. #Person1#은 도시가 200년 이상 된 건물을 가지고 있다고 생각합니다."
test_344,"#Person1#과 #Person2#는 환경 문제에 대해 이야기하며, 대기 오염, 열대우림 파괴, 사막화 문제를 논의합니다. 그들은 환경 보호를 목표로 하는 조직에 가입하여 환경 개선 프로젝트에 참여하기로 결정합니다."
test_345,"#Person1#은 온라인에서 16살 소녀로 위장하여 채팅을 했고, #Person2#는 그가 이상한 행동을 하고 있다고 생각합니다. #Person1#은 #Person2#에게 조언을 구합니다."
test_346,"Nathan은 여름 방학 동안 시카고에서의 실습을 기대하고 있으며, #Person1#은 그가 잘할 수 있을 것이라고 생각합니다. Nathan은 호기심이 많고 사교적이어서 다른 사람들과의 교류를 통해 배울 수 있을 것이라고 기대합니다."
test_347,#Person2#는 3일 동안 토요타 카롤라를 빌리고 싶어 합니다. #Person1#은 #Person2#에게 차 색깔을 선택하고 신분증을 제시하도록 요청합니다.
test_348,"#Person1#은 뉴욕에서 비즈니스 계약을 체결할 예정이며, #Person2#는 유엔 본부와 브로드웨이를 방문할 것을 추천합니다. 또한, 콜럼비아 대학교와 뉴욕 대학교를 방문할 것을 제안합니다."
test_349,"#Person1#은 필름을 현상해 달라고 요청했고, #Person2#는 6시간이 걸린다고 설명했습니다. #Person1#은 내일 다시 방문하기로 했습니다."
test_350,"#Person1#은 비행기가 지연된 이유와 지연 시간에 대해 #Person2#에게 문의합니다. #Person2#는 폭우로 인해 지연되었으며, 날씨가 곧 바뀔 것이라고 설명합니다."
test_351,"#Person1#은 #Person2#에게 북경대학의 위치를 묻고, #Person2#는 경찰관에게 물어보라고 조언합니다."
test_352,"#Person1#은 #Person2#에게 신문에 있는 뉴스를 묻고, #Person2#는 날씨와 은행 강도 사건에 대해 이야기합니다."
test_353,"#Person1#은 컴퓨터 게임이 너무 폭력적이라고 생각하지만, #Person2#는 컴퓨터 사용법을 배울 수 있다고 생각합니다."
test_354,"#Person1#은 Jim에게 저녁 후에 맥주를 마시자고 제안하지만, Jim은 건강에 좋지 않다고 생각한다. 결국 그들은 체육관에 가서 운동을 하기로 결정한다."
test_355,#Person1#과 #Person2#는 식당에서 닭발과 하우스 레드 와인을 주문하기로 결정했습니다.
test_356,"#Person2#는 #Person1#에게 가이드 경험이 있으며, 지난 겨울 방학에 외국인 관광객을 안내한 경험을 공유합니다."
test_357,"Jack은 더블룸을 3박 예약했으며, #Person1#은 양식을 작성해 달라고 요청합니다."
test_358,질이 마크에게 전화를 걸어 그가 어제 데이빗의 생일파티에 참석했다고 말합니다. 질은 마크에게 빌의 부인이 어젯밤에 딸을 낳았다고 알립니다. 마크는 내일 질에게 전화를 걸어 축하할 예정입니다.
test_359,"#Person1#이 #Person2#를 여러 번 초대했지만, #Person2#는 남편의 반대 때문에 거절합니다."
test_360,#Person1#과 #Person2#는 야구 경기를 보고 있습니다. #Person2#는 Cal Ripken이 홈런을 쳤다고 말합니다. #Person1#은 야구가 미국의 국민 스포츠라고 불리는 이유를 상기시킵니다.
test_361,"#Person2#는 #Person1#에게 감사의 인사를 전하며, #Person1#은 도와드릴 수 있어서 기쁘다고 말합니다."
test_362,"#Person2#는 #Person1#에게 그들의 나라가 주로 구리를 수출하고, 철과 알루미늄을 수입한다고 설명합니다. 또한, 최근 귀석 매장량이 발견되었다고 말합니다."
test_363,"#Person1#은 미술관을 좋아하고, #Person2#는 조각을 좋아합니다. 그들은 내일 국립 미술관에서 열리는 그리스와 로마 조각 전시회에 함께 가기로 했습니다."
test_364,#Person2#는 #Person1#의 도움을 받아 책을 반납하고 비디오를 대출합니다.
test_365,"#Person1#은 #Person2#에게 볼링 게임의 규칙을 설명하며, #Person2#는 더 자세한 설명을 요청합니다."
test_366,#Person2#는 #Person1#에게 은행과 증권사 간의 돈 이체 서비스에 대해 문의합니다. #Person1#은 #Person2#에게 추가 혜택을 받을 수 있는 방법을 설명합니다.
test_367,"#Person1#은 도시를 방문할 계획이 있어 짐을 맡길 공간이 필요합니다. #Person2#는 보증금을 요구하지만, #Person1#은 이에 대해 고민하고 있습니다."
test_368,"#Person2#는 #Person1#의 도움으로 뷔페를 이용하며, 어른 두 명과 아이 한 명의 요금을 지불합니다."
test_369,#Person2#는 해외 유학을 위해 개인 대출 정보를 문의합니다. #Person1#은 #Person2#에게 대출 가능 여부와 나이 제한에 대해 설명합니다. #Person2#는 부모님과 상의한 후 다시 연락할 예정입니다.
test_370,"#Person1#은 영어 노래가 있는 책을 찾고 있으며, #Person2#는 책이 있지만 영어 노래를 부르는 사람이 많지 않아 시간이 걸릴 것이라고 설명합니다."
test_371,"#Person1#은 #Person2#의 글쓰기 경력을 칭찬하고, #Person2#가 신문사에 지원한 이유를 묻습니다."
test_372,"#Person1#과 #Person2#는 인터뷰 결과를 직접 물어보기로 결정하고, 이메일을 보내기로 합니다."
test_373,"#Person1#은 #Person2#의 집을 방문하여 마당을 둘러보고, #Person2#는 나무에 걸린 옥수수 귀에 대해 설명합니다."
test_374,"#Person1#은 호텔에서 체크아웃할 예정이며, 짐을 보관소에 보관하려고 합니다. #Person2#는 보증금이 필요하다고 설명합니다."
test_375,"브랜든은 #Person1#에게 새로운 웹사이트를 소개하며, #Person1#의 글쓰기 실력을 무료로 향상시켜준다고 말합니다. 하지만 #Person1#은 웹사이트가 신뢰할 수 없어 보인다고 생각하고, 브랜든이 사기당하지 않도록 컴퓨터를 꺼버립니다."
test_376,#Person1#과 #Person2#는 교장이 새 실험실 건물을 지을 계획이 있을지에 대해 논의합니다. #Person2#는 예산 문제로 인해 건설이 지연될 수 있다고 생각합니다.
test_377,#Person1#은 신용카드로 소고기를 구매할 수 있어 기뻐합니다. #Person2#는 신용카드 사용 시 주의할 점을 상기시킵니다.
test_378,"#Person1#은 Mr. Smith에게 내일 방문할 마을을 선택할 수 있도록 안내합니다. Mr. Smith는 산간 지역의 마을을 선호하며, #Person1#은 그에 따라 일정을 조정합니다."
test_379,"#Person2#는 스트레스와 우울함을 해소하기 위해 오이를 먹고 푹 쉬는 것을 선호합니다. #Person2#는 아이를 키우는 것이 가장 좋아하는 점이며, 미래에는 변호사가 되고 싶어 합니다. #Person2#는 10대들에게 서두르지 말고 스스로 결정을 내리라고 조언합니다."
test_380,"#Person2#는 열 살 때부터 우표 수집을 시작했으며, #Person1#에게 최초의 우표에 대해 설명합니다. #Person1#은 우표 수집이 부자들만 누릴 수 있는 즐거움이라고 생각합니다."
test_381,"Tom은 #Person1#에게 자신의 회사에 대해 이야기합니다. 그는 1986년에 부다페스트를 떠나 캐나다에 정착했고, 고등학교 시절에 웹 디자인 회사를 시작했습니다. 그는 회사의 자금을 50명으로부터 모았고, 현재 회사의 6%를 소유하고 있습니다. 또한, 그는 자신의 생활에서 녹색적인 행동을 하고 있으며, 낭비적인 행동을 한 적이 있다고 생각합니다."
test_382,"#Person2#는 #Person1#에게 남성의 이동 경로와 사망 시간을 설명합니다. 그들은 남성의 이동 경로를 추적하고, 술집을 떠난 후 지하도에서 발견된 남성의 사망 원인을 조사하고 있습니다."
test_383,"Sherry는 내년 여름에 퀘벡 주를 방문할 계획이며, 친구의 결혼식에 참석하기 위해 몬트리올을 먼저 방문할 예정입니다. Bob은 Sherry에게 몬트리올과 퀘벡 시티에 대해 설명하고, Sherry에게 프랑스어를 연습하라고 조언합니다."
test_384,"톰은 제인에게 학생 센터에 수영하러 가자고 제안하지만, 제인은 리포트를 제출해야 해서 거절한다. 톰은 그릴에서 저녁을 먹고 도서관에서 함께 시간을 보내자고 제안하고, 제인은 이를 수락한다."
test_385,#Person1#은 약을 꼭 챙겨 먹지 않아서 허리가 여전히 아프다고 느끼고 있습니다.
test_386,"#Person1#은 Fred에게 200위안을 빌리고, Fred는 #Person1#에게 천천히 갚으라고 제안합니다."
test_387,"#Person1#은 글씨를 더 잘 쓰고 싶어 하지만, #Person2#는 #Person1#에게 끈기와 꾸준함이 중요하다고 조언합니다."
test_388,"#Person1#은 #Person2#가 속눈썹을 올리고 있는 것을 보고 놀라며, #Person2#는 그가 겁쟁이라고 말합니다."
test_389,"#Person2#는 주말에만 시간이 있어 주말 코스를 선택했습니다. 강사는 훌륭하며, 훈련 차량은 보통 3명이 함께 사용합니다."
test_390,"티나는 #Person1#에게 피아노를 8년 동안 배웠다고 말하며, 매주 토요일 그녀의 선생님 댁에 가서 연습한다고 설명합니다. #Person1#은 그 선생님을 만나고 싶어합니다."
test_391,"#Person1#은 #Person2#의 강점과 약점, 그리고 5년 후의 계획에 대해 질문합니다. #Person2#는 긍정적인 답변을 제공하고, #Person1#은 #Person2#가 적합한 후보라고 판단합니다."
test_392,Stephanie는 피곤해서 머리가 아프다고 George에게 말합니다. George는 Miss Jenkins에게 보고서 제출을 연기할 수 있는지 물어보라고 제안합니다.
test_393,"#Person1#은 David에게 호수에서 스케이트를 타자고 제안하지만, David는 뉴욕에 있는 Barbara의 파티에 참석하고 싶어합니다."
test_394,"Bob은 댄스 파티에 갔고, #Person1#은 토요일과 일요일에 TV 시청, 쇼핑, 테니스를 즐겼습니다. Bob은 이번 주말에 #Person1#과 테니스를 치고 싶어합니다."
test_395,"#Person1#은 직업을 구하고 있지만, #Person2#는 #Person1#이 직업이 없다는 것을 알고 있습니다. #Person1#은 #Person2#에게 50달러를 빌리고 싶어합니다. #Person2#는 #Person1#에게 운이 필요하다고 말하며, #Person1#에게 돈을 빌려줍니다."
test_396,"#Person1#은 #Person2#에게 식당에서 재킷과 넥타이 착용을 요청합니다. #Person2#는 호텔로 돌아가 재킷과 넥타이를 가져오기로 하고, #Person1#은 회의 시간을 9시 30분으로 미룹니다."
test_397,"#Person2#는 #Person1#에게 아이들이 휴양 캠프에서 견학, 스포츠 활동, 바비큐 파티를 즐겼다고 설명합니다. 아이들은 캠프를 좋아해서 내년에 다시 만나기로 약속했습니다."
test_398,#Person2#는 직장을 그만두고 컴퓨터 프로그래밍을 배우기 위해 대학 입학 요건에 대해 #Person1#에게 물어봅니다.
test_399,칼리나는 클락 교수에게 전화를 걸어 어제 차로 나무를 들이받아서 며칠 학교를 빠져야 한다고 알립니다.
test_400,"#Person2#는 집주인과의 문제로 세입자 권리 옹호 센터에 전화를 걸었습니다. #Person2#는 집주인이 수리 비용을 지불하지 않겠다고 했고, #Person1#은 #Person2#에게 상황을 설명해 달라고 요청했습니다."
test_401,#Person2#는 L/C를 수령하기 위해 #Person1#에게 서명을 요청합니다.
test_402,"Myrdal은 지갑을 잃어버렸고, Charlie는 그녀와 함께 핫도그 가판대에 가서 지갑을 찾기로 했습니다."
test_403,"#Person1#은 #Person2#에게 설거지를 번갈아 가며 하자고 제안했고, #Person2#는 동의했습니다."
test_404,"#Person1#은 #Person2#에게 그들의 관계가 어디로 가고 있는지 묻고, #Person2#는 #Person1#을 사랑한다고 말합니다."
test_405,"#Person1#과 #Person2#는 정부가 많은 사회 문제에 직면하고 있으며, 실업이 그 문제를 일으킨다고 생각합니다."
test_406,"#Person1#은 다음 주 토요일에 가면무도회 파티를 위해 의상을 고르기 위해 #Person2#에게 쇼핑을 함께 가자고 요청합니다. #Person2#는 이에 동의하고, 10시에 쇼핑센터에서 만나기로 합니다."
test_407,#Person2#는 #Person1#에게 밤문화를 추천하며 춤추러 가자고 제안합니다. 그들은 댄스홀에서 즐거운 시간을 보내며 다양한 춤을 춥니다.
test_408,"#Person1#은 농장을 운영하고 싶어하며, #Person2#는 농부가 되는 것이 힘들다고 생각하지만, 농장에서 휴가를 보내는 것을 좋아합니다."
test_409,"#Person1#은 하이네켄과 버드와이저를 주문하고, #Person2#는 에피타이저를 추천합니다. #Person1#은 가격에 놀랍니다."
test_410,"Mary는 Ann과의 싸움에 대해 #Person1#에게 이야기한다. Mary는 감정을 앞세워 Ann에게 화를 냈고, #Person1#은 그녀에게 Ann의 입장을 이해하라고 조언한다."
test_411,"#Person1#은 #Person2#에게 담배, 기념품, 화장실의 위치를 묻고, #Person2#는 그에 대해 안내합니다."
test_412,"Tom과 Catherine은 영화 'Fast Food Nation'을 보고 미국의 패스트푸드 문화에 대해 이야기합니다. 그들은 패스트푸드가 편리함을 추구하는 생활 방식을 반영한다고 생각하지만, 사람들이 건강을 신경 쓰지 않는다고 느낍니다."
test_413,"#Person2#는 버스가 파크 애비뉴로 가는 줄 알았지만, #Person1#은 2번 버스가 워싱턴 스퀘어 공원으로 가는 것이라고 설명합니다."
test_414,"#Person1#과 #Person2#는 9-11 테러 공격 당시의 경험을 나누며, #Person1#의 삼촌이 그날 죽었다는 사실을 알게 됩니다."
test_415,"Karl과 Chuck Jones는 이웃이 되었고, Karl은 시카고에서 이사 온 이유를 설명합니다."
test_416,"#Person2#는 #Person1#에게 삶은 달걀과 토스트, 오렌지 주스를 주문합니다. #Person1#은 #Person2#의 주문을 확인합니다."
test_417,"#Person1#은 피곤해서 먼저 자려고 하고, #Person2#는 가계부를 정리하려고 합니다. #Person1#은 #Person2#에게 지하실 문을 닫아달라고 요청합니다."
test_418,#Person1#은 Jane에게 아이디어를 논의하기 위해 다음 주 월요일 오후 3시에 만나자고 제안합니다.
test_419,"#Person2#는 여자친구에게 줄 멋진 선물을 찾고 있습니다. #Person1#은 #Person2#에게 자수정 팔찌를 추천하지만, #Person2#는 더 섬세한 선물을 원합니다. #Person2#는 여자친구에게 프로포즈를 생각하고 있으며, #Person1#은 5주년 기념일이 프로포즈하기 좋은 시기라고 제안합니다."
test_420,"#Person1#은 오래된 Ford Pinto를 교환하고 싶어합니다. #Person2#는 Ford Focus를 추천하며, #Person1#은 이 차를 마음에 들어합니다. #Person2#는 #Person1#에게 시승을 권유합니다."
test_421,"#Person1#은 Ballam 씨에게 컴퓨터 엔지니어 직책을 제안하며, Ballam 씨는 가족을 부양하기 위해 월 4,000 위안을 요구합니다. #Person1#은 이를 수락하고 Ballam 씨를 채용합니다."
test_422,"#Person1#은 #Person2#에게 계약을 통해 제공할 수 있는 혜택을 설명합니다. #Person2#는 현재 내부 회계가 엉망이라고 말하며, #Person1#은 #Person2#에게 내일 오전 10시에 서류 작업을 완료할 것을 제안합니다."
test_423,"#Person1#이 배가 고파서 간식을 먹고 싶어 하고, #Person2#는 땅콩버터와 잼 샌드위치를 제안합니다."
test_424,#Person2#는 #Person1#의 백혈구 수치를 확인하기 위해 혈액을 채취합니다.
test_425,Steven은 전기가 나갔다고 Sellers 씨에게 전화합니다. Sellers 씨는 Steven에게 지하실로 내려가서 퓨즈를 확인하고 교체하라고 조언합니다.
test_426,Paula는 집주인 Ms. Connors가 월세를 전액 내지 않았다고 협박하고 있다고 #Person2#에게 말합니다. #Person2#는 Paula를 도와주기로 합니다.
test_427,"#Person1#은 에어컨, 화장실 변기, 전기 배선, 그리고 배수구를 고치라고 Dan에게 요청합니다."
test_428,"#Person1#과 #Person2#는 모두 해고당해 일자리를 찾고 있으며, #Person2#는 #Person1#에게 전기공 견습생 프로그램을 다시 확인해보라고 제안합니다."
test_429,"#Person2#는 #Person1#에게 사장님과의 관계가 좋으며, 사장님의 강점은 정보 분석 능력과 어려운 상황에서의 결정 능력이라고 설명합니다."
test_430,"#Person1#은 Tang 씨의 자격증을 확인하고, 그녀가 Youth International Travel Agency에서 일하고 있으며 영어와 러시아어를 구사할 수 있음을 알게 됩니다."
test_431,"#Person2#는 순금 시계를 구매하기 위해 가격 협상을 했고, #Person1#은 가격이 이미 적당하다고 설명합니다. 결국 #Person2#는 시계를 구매하기로 결정합니다."
test_432,Tom은 딸 Maria가 열이 나서 병원에 데려가야 해서 Sara에게 아들 Ken을 맡아달라고 요청합니다. Sara는 이를 수락합니다.
test_433,"Amy는 #Person1#에게 첫 직장이 총지배인 비서였고, 이후 인사부장으로 승진했다고 말합니다. 그녀는 급여가 적어서 영업부로 이직했다고 설명합니다."
test_434,��������������������������������������������������������������������������������������������������������������������������������
test_435,그렉 손더스는 메리에게 전화를 걸어 그녀의 학업 성적과 스포츠 활동에 대해 묻습니다. 메리는 농구와 배구를 한다고 답합니다.
test_436,"#Person1#은 기차역으로 가기 위해 택시를 타고, #Person2#는 #Person1#에게 천천히 운전할 것을 약속합니다."
test_437,"#Person1#은 Brian에게 영어를 배운 곳, 미국에 머문 시간, 아내와 함께 온지 여부, 그리고 캘리포니아와 라스베가스 방문 여부를 묻습니다."
test_438,#Person2#는 새로운 건강 보험에 가입하기 위해 연례 건강검진을 받고 있습니다. #Person1#은 #Person2#에게 기본 검사와 추가 검사에 대해 설명합니다.
test_439,"#Person1#과 #Person2#는 복권에 당첨된다고 가정하고, 각자의 계획을 이야기합니다. #Person1#은 전 세계를 여행하고, #Person2#는 아내와 아이들을 위해 집을 사고 싶어합니다. 그들은 현실로 돌아와서 맥주를 마십니다."
test_440,#Person1#은 결혼을 두려워하며 #Person2#에게 도움을 요청합니다. #Person2#는 #Person1#을 설득하여 결혼을 하도록 합니다.
test_441,"#Person1#은 #Person2#에게 2,000장의 명함을 인쇄해 달라고 요청합니다. #Person1#은 서식과 옛날 명함을 제공하고, #Person2#는 3일 후에 인쇄물을 전달할 수 있다고 합니다."
test_442,"브라이언은 #Person1#에게 6시에 집으로 데리러 가겠다고 말하고, #Person1#은 공장 가는 길에 전무님과 만나기로 한다."
test_443,"#Person1#은 Paul을 추수감사절 저녁에 초대합니다. Paul은 부모님이 핀란드에 가신다고 해서 혼자 보내는 것을 걱정하고 있었지만, #Person1#의 초대에 감사합니다. #Person1#은 Paul에게 음식이 충분히 준비되어 있다고 말하고, Paul은 파이와 와인을 가져가기로 합니다."
test_444,"존은 사촌이 대학 인터뷰를 보러 오는 것을 도와주기 위해 수잔에게 도움을 요청합니다. 그들은 토요일에 사촌을 대학 캠퍼스에 데려가기로 계획하고, 눈보라가 오면 대안을 마련하기로 합니다."
test_445,"Ben은 꽃꽂이 강의가 지루하다고 생각하고, #Person1#은 사진 강좌가 흥미롭다고 말한다. 그들은 인도 요리 강좌를 선택하고, #Person1#은 Ben에게 자리가 남아 있는지 확인해달라고 요청한다."
test_446,"#Person1#은 저녁 식사를 위해 여러 장소를 고려하지만, #Person2#는 브리짓과 아서의 식단을 고려하여 캐럿츠에 가기로 결정합니다."
test_447,Gene은 이번 토요일에 운전면허 시험을 보러 간다. 그는 운전 연습을 하고 차를 사려고 한다. Gene은 후방 카메라와 안전 기능이 있는 차를 선택했다.
test_448,"#Person1#은 #Person2#에게 갈색 케이스에 있는 펜을 보여달라고 요청하고, 카드로 구매하기로 결정합니다."
test_449,"#Person2#는 #Person1#에게 기금 모금 행사가 잘 진행되었으며, 마라톤을 통해 많은 자금을 모을 수 있었다고 설명합니다. #Person2#는 이 행사가 회사의 이미지에도 긍정적인 영향을 미쳤다고 말합니다."
test_450,"#Person1#은 #Person2#에게 피크 트램까지 가는 길을 묻고, #Person2#는 #Person1#에게 길을 설명합니다. #Person1#은 그 설명을 적어두고 싶어합니다."
test_451,"#Person2#는 전통 중국 공예품을 구매하기 위해 방문했습니다. #Person1#은 백단향 부채를 추천했고, #Person2#는 작은 부채 두 개와 큰 부채 하나를 구매했습니다."
test_452,#Person2#는 #Person1#에게 회사에 영향을 미치는 외부 요인과 내부 요인에 대해 설명합니다.
test_453,"#Person1#과 #Person2#는 주제에 대해 논의하며, #Person2#는 오늘 오후 2시에 준비 회의를 시작할 예정입니다."
test_454,"#Person2#는 짧은 여행을 추천해 달라고 요청하고, #Person1#은 강을 따라가는 하루 코스를 제안합니다."
test_455,"#Person2#는 #Person1#에게 비프버거, 프렌치프라이, 바나나 맛 밀크셰이크를 주문합니다."
test_456,"#Person1#과 #Person2#는 등불 축제를 즐기고 있습니다. #Person2#는 등불에 적힌 수수께끼를 푸는 것이 전통이라고 설명합니다. 그들은 큰 용 등불을 보고, #Person2#는 등불에 적힌 시가 행복한 장면을 묘사한다고 말합니다."
test_457,"#Person1#은 Tina에게 면접 두 라운드를 통과했다고 알리고, 그녀를 축하하기 위해 저녁에 카페에 가자고 제안합니다."
test_458,팀은 카렌과의 대화를 마치고 집으로 돌아가기로 했습니다.
test_459,"#Person1#은 #Person2#에게 Julie에게 문구류를 구매하고 복사기를 사용하라고 조언합니다. #Person1#은 이 사무실에서 일하는 것을 좋아하며, 부서 회의에서는 각자의 진행 상황을 공유하고 업무를 할당한다고 설명합니다."
test_460,#Person1#은 #Person2#에게 목욕 시 버튼 사용법과 다른 스위치 사용법을 가르쳐 달라고 요청합니다.
test_461,"#Person2#는 #Person1#에게 베스트셀러 책의 위치를 안내하고, 기차에서 시간을 보내기에 적합한 소설을 추천합니다."
test_462,#Person1#은 #Person2#에게 친구에게 읽는 법을 가르쳐달라고 요청합니다. #Person2#는 #Person1#에게 저녁을 준비해 달라고 요청합니다.
test_463,"#Person1#은 #Person2#에게 티켓을 받기 위해 예약을 확인하고, 카드로 결제를 진행합니다."
test_464,"#Person1#은 #Person2#에게 건강한 요리 방법을 가르쳐주고, 매운 치킨 커리를 함께 준비하기로 합니다."
test_465,"#Person1#은 두 전화기의 사용법을 묻고, #Person2#는 IC 전화기와 동전 전화기의 사용 방법을 설명합니다."
test_467,"#Person1#은 중고 컴퓨터를 사려고 하고, 톰은 중고 물건을 구매할 때 주의해야 한다고 조언합니다."
test_468,"#Person1#은 중국 사람들이 남은 음식을 집에 가져가는지 물어본다. Morgan은 중국에서는 남은 음식을 폐기물 처리장으로 보내는 것이 일반적이라고 설명한다. #Person1#은 음식을 적게 주문해서 덜 버리는 것이 낫다고 생각하지만, Morgan은 중국에서는 많이 주문하는 것이 전통이라고 말한다."
test_469,해리는 중국의 길거리 시장에서 바가지에 당한 경험을 #Person2#에게 이야기한다. #Person2#는 해리에게 흥정을 하라고 조언한다.
test_470,#Person1#은 #Person2#에게 영어 능력과 영어 교육에 대해 묻습니다. #Person2#는 영어를 잘하고 프랑스어와 일본어를 할 수 있다고 답합니다.
test_471,"#Person2#는 새 계좌를 개설하고 싶어 합니다. #Person1#은 #Person2#에게 서류를 검토하고, 당좌예금과 저축예금을 동시에 개설할 수 있는지 설명합니다. #Person2#는 오버드래프트 최대 한도와 벌금에 대해 질문합니다. #Person1#은 #Person2#의 서류가 문제 없음을 확인하고, 약 3주 후에 카드와 핀 번호를 우편으로 받을 것이라고 안내합니다."
test_472,"#Person1#은 #Person2#에게 특별 할인 쿠폰을 받는 방법을 묻고, 쿠폰을 사용하여 할인을 받을 수 있는지 확인합니다. #Person1#은 9봉지의 설탕을 구매하여 쿠폰 3장을 받기로 결정합니다."
test_473,Mrs. Robinson은 Steve에게 Johnny를 돌봐준 것과 부엌 청소를 도와준 것에 대해 감사의 인사를 전합니다.
test_474,"#Person2#는 기차표를 잃어버렸고, #Person1#은 구매 증빙이 없어 새로운 표를 구매해야 한다고 설명합니다. #Person2#는 지갑을 찾고, #Person1#은 하드 슬리퍼 표를 구매하도록 도와줍니다."
test_475,"Ann은 #Person1#에게 미국 여행 중 '웰빙 인 더 에어' 프로그램을 추천하며, 그 프로그램이 시차 적응에 도움이 되었다고 설명합니다. Ann은 프로그램에 포함된 운동과 식단을 소개합니다."
test_476,"Mary는 일자리를 찾았고, Tom은 그녀에게 건설 회사에서 일할 기회를 제공할 수 있다고 말한다. Mary는 그 기회를 시도해 보기로 한다."
test_477,"해리는 길을 건너다 차에 치일 뻔한 경험을 #Person1#에게 이야기한다. #Person1#은 그 차를 신고해야 했다고 생각하지만, 해리는 차가 사라져 신고할 수 없었다."
test_478,"#Person1#은 Steven Kayne 씨를 인터뷰하여 그의 자전거 가게 운영에 대한 동기를 묻고, 그의 운영 방식과 직원에 대해 이야기합니다."
test_479,"에셀과 #Person2#는 중년에 대한 정의에 대해 논쟁을 벌입니다. 에셀은 중년의 가장자리에 있다고 생각하지만, #Person2#는 그들이 중년이 아니라고 주장합니다."
test_480,"#Person2#는 식사가 완벽하다고 생각하며, 친구들과 함께 디저트를 나누고 싶어합니다. #Person1#은 #Person2#의 요청에 따라 디저트와 차를 준비해 줍니다."
test_481,"#Person1#과 #Person2#는 침대, 스테레오, 책상의 배분을 논의합니다. #Person2#는 운이 좋다고 생각하며, #Person1#은 그에게 배우고 싶어합니다. 그들은 침대와 책상을 배분하고, #Person2#는 #Person1#에게 '큰형 데이브'라고 불러달라고 요청합니다."
test_482,"#Person1#은 도서관 카드를 신청하고, #Person2#는 #Person1#에게 도서관의 규칙과 벌금에 대해 설명합니다."
test_483,"#Person2#는 #Person1#에게 자신의 근무일과 보너스, 쉬는 시간에 대해 설명합니다. #Person1#은 칸막이 사무실에서 일하는 것을 좋아하지 않지만, #Person2#는 칸막이 사무실에서 일하는 것을 상관하지 않습니다."
