fname,summary
test_348,"#Person1# 은 #Person2# 에게 뉴욕의 관광 명소를 추천하며, 콜럼비아 대학교와 뉴욕 대학교, 기차역 근처 관광 안내소를 소개합니다."
test_349,#Person1# 은 #Person2# 에게 필름을 현상해 달라고 요청합니다.
test_350,#Person1#의 비행기가 폭우로 인해 지연되었습니다. #Person2#는 #Person1#에게 최신 기상 예보에 따르면 날씨가 곧 바뀔 것이라고 말합니다.
test_351,#Person1# 이 #Person2# 에게 북경대학의 위치를 묻습니다.
test_352,"#Person2#가 #Person1#에게 신문에 나온 뉴스를 알려주고, #Person1#이 관심 있는 부분을 읽어보라고 제안한다."
test_353,"#Person1# 은 컴퓨터 게임이 폭력적이라고 생각하지만, #Person2# 는 괜찮다고 생각한다."
test_354,"#Person1#은 맥주를 마시고 싶지만, Jim은 그것이 건강에 좋지 않다고 생각한다. 그래서 그들은 체육관에 가서 운동을 하기로 결정한다."
test_355,#Person1# 과 #Person2# 는 새우찜과 와인을 주문합니다.
test_356,#Person2# 는 #Person1# 에게 외국인 관광객들을 안내하며 몇몇 명소를 보여줬다고 말합니다.
test_357,#Person1#은 #Person2#의 체크인을 도와줍니다.
test_358,"질이 마크에게 전화를 걸어 그가 왜 오늘 출근하지 않았는지 묻습니다. 마크는 숙취 때문에 못 왔다고 말합니다. 질은 빌의 아들이 태어난 것을 알려주고, 마크는 그를 축하하러 갈 것입니다."
test_359,"#Person2# 가 남편과 함께 극장에 가자고 제안했지만, #Person1# 은 거절하고 대신 전화로 초대해 줍니다."
test_360,#Person1#과 #Person2#는 야구 경기를 보고 있다. #Person1#은 야구가 왜 미국의 국민 스포츠라고 불리는지 상기시켜준다.
test_361,#Person1# 은 #Person2# 에게 감사 인사를 전합니다.
test_362,"#Person2# 는 #Person1# 에게 자신의 나라에서 천연자원을 많이 수입하고, 베네수엘라에서 철과 알루미늄을 수입하며, 석유 시추에 집중하고 있다고 설명합니다. #Person2# 의 정부도 이에 동의합니다."
test_363,#Person1#은 미술 애호가이고 #Person2#는 조각을 좋아한다. 그들은 내일 국립 미술관에서 열리는 그리스와 로마 조각 전시회에 함께 가기로 계획했다.
test_364,#Person2#는 #Person1#의 도움으로 책을 반납하고 비디오를 대출합니다.
test_365,#Person1# 은 #Person2# 에게 볼링 게임의 프레임 구성에 대해 설명합니다.
test_366,"#Person2# 는 #Person1# 에게 은행과 증권사 간에 돈을 이체할 수 있는 새로운 서비스에 대해 설명하고, 맞춤형 상담 서비스를 제공한다고 안내합니다."
test_367,#Person1# 은 #Person2# 에게 체크아웃 후 짐을 맡길 수 있는 장소와 보증금에 대해 문의합니다.
test_368,"#Person2# 는 #Person1# 에게 뷔페 이용 시 요금을 안내합니다. 탄산음료는 추가 요금이 없으며, 알코올 주문은 건당 십 위안을 받습니다."
test_369,#Person2# 는 #Person1# 에게 해외 유학 개인 대출과 나이 제한에 대해 설명합니다.
test_370,#Person2# 가 #Person1# 에게 영어 노래가 있는 책을 추천합니다.
test_371,"#Person2# 는 #Person1# 에게 자신의 글쓰기 경력을 소개하며, 신문사에 지원한 이유를 설명합니다."
test_372,"#Person1# 은 #Person2# 에게 이메일을 통해 인터뷰 결과를 직접 물어보라고 제안하고, 이메일 발송 시 답장을 놓치지 않도록 주의하라고 상기시킵니다."
test_373,#Person1# 은 #Person2# 의 집을 방문하여 집의 넓이와 나무 가지에 걸려 있는 그림들에 대해 이야기합니다.
test_374,"#Person1# 은 #Person2# 에게 호텔에서 40분 정도 후에 체크아웃할 것을 권장하며, 보관소에 보관할 수 있지만 보증금이 필요하다고 설명합니다."
test_375,"브랜든은 #Person1#에게 새로운 웹사이트를 소개한다. #Person1#은 브랜든에게 무료라고 말하지만, #Person1#은 그 웹사이트가 개인 정보와 신원을 훔치려는 사기라고 생각한다. #Person1#은 브랜든을 도와서 컴퓨터를 끕니다."
test_376,#Person1# 과 #Person2# 는 교장 선생님이 새 실험실 건물을 지으시는 것에 대해 이야기하고 있습니다. 그들은 지역 정부에 도움을 요청할 가능성이 높다고 생각합니다.
test_377,"Henry는 은행에서 받은 신용카드를 사용하기 시작했고, #Person1# 에게 카드 사용에 대해 조언합니다."
test_378,#Person1# 은 Mr. Smith에게 내일 아침 산간 지역의 마을을 방문할 것을 제안합니다. #Person2# 는 동의하며 저녁 전에 돌아올 예정입니다.
test_379,"#Person1#은 #Person2#에게 스트레스와 우울감을 풀기 위한 방법, 아이를 키우는 것에 대한 감정, 미래 계획, 가장 좋아하는 명언, 그리고 10대들에게 하는 조언에 대해 묻습니다."
test_380,#Person1# 과 #Person2# 는 우표 수집에 대해 이야기하고 있습니다. 두 사람 모두 그것이 부자들에게는 누릴 수 없는 많은 즐거움을 준다고 동의합니다.
test_381,"#Person1#은 Tom에게 그의 회사, 자금, 그리고 생활에서의 녹색 측면에 대해 묻습니다. Tom은 처음에는 모든 제품을 직접 만들었지만, 지금은 다른 회사들과 협력하고 있습니다."
test_382,"#Person1# 은 John Day에게 네즈든의 보행자 지하도에서 발견된 40대 남성의 이동 경로에 대해 설명합니다. 그는 새벽 1시 30분쯤 술집인 레벨 원 클럽을 떠났으며, #Person1# 이 그를 식별하지 못했기 때문입니다."
test_383,"Sherry는 내년 여름에 퀘벡에 가기로 했다. Bob은 그녀에게 몬트리올이 수도가 아니라고 말하고, 그곳의 대부분 사람들이 프랑스어를 사용한다고 말한다. 그는 Sherry에게 프랑스어를 연습하라고 조언한다. 그는 또한 퀘벡 시티가 아름답다고 말한다."
test_384,"#Person1# 은 톰에게 학생 센터에서 수영하자고 제안하지만, 톰은 리포트를 제출해야 해서 시간이 없습니다. 결국 그들은 그릴에서 저녁을 먹기로 합니다."
test_385,#Person2# 는 #Person1# 에게 의사 선생님이 준 약을 복용해야 한다고 설명합니다.
test_386,"#Person1# 은 Fred에게 대출금을 갚기 위해 돈을 빌리려고 합니다. #Person2# 는 처음에는 급하게 생각하지 않지만, 나중에 천천히 갚겠다고 약속합니다."
test_387,"#Person1#은 글씨를 더 잘 쓰고 싶지만, 아무런 진전이 없다. #Person2#는 #Person1#에게 끈기를 가지라고 조언한다."
test_388,#Person1# 은 #Person2# 가 속눈썹을 올리고 있는 것을 보고 겁먹었다고 생각합니다.
test_389,"#Person2# 는 #Person1# 에게 운전 강좌에 대한 정보를 제공하며, 강사들에 대해 상세히 설명합니다."
test_390,"티나는 #Person1#에게 피아노를 8년 동안 배웠으며, 지금도 같은 선생님에게 배우고 있다고 말한다. #Person1#은 그 선생님을 배우고 싶어한다."
test_391,"#Person2# 는 #Person1# 에게 자신의 강점, 약점, 그리고 5년 후 본인은 어디에 있을지에 대해 이야기합니다. #Person2# 은 배우는 과정이 중요하다고 생각합니다."
test_392,Stephanie는 지난주에 잠을 제대로 자지 못해 피곤함을 느낍니다. #Person1# 은 Miss Jenkins에게 연락하여 보고서를 금요일 아침까지 제출할 것을 제안합니다.
test_393,#Person1#은 David에게 호수에서 스케이팅을 제안하지만 David는 뉴욕에 있는 Barbara와 함께 새해 전날 파티에 참석하고 싶어한다.
test_394,"Bob은 지난 주말 댄스 파티에 갔고, #Person1# 은 일요일에 테니스를 쳤습니다. 그들은 이번 주말에 서로 경기할 예정입니다."
test_395,#Person1# 은 #Person2# 에게 50달러를 빌려주기로 했습니다. #Person3# 는 농장에서 일하며 취업을 위해 집에 가는 것이 싫어서 #Person1# 이 돈을 빌려줍니다.
test_396,"#Person1# 은 #Person2# 에게 식당에서는 모든 손님에게 재킷과 넥타이를 착용해 달라고 요청하고, 회의 시간을 9시 30분으로 조정합니다."
test_397,"#Person2# 는 #Person1# 에게 아이들이 휴양 캠프에서 집사가 진행하는 투어를 지루하게 느꼈다고 말합니다. 일부는 성 견학을 했으며, 마지막 날에는 바비큐 파티를 열었습니다."
test_398,#Person1#의 아빠가 #Person1#에게 대학 입학 요건에 대해 물어본 이유는 직장을 그만두고 컴퓨터 프로그래밍을 배우려고 생각 중이기 때문입니다.
test_399,"#Person1# 은 #Person2# 에게 차로 나무를 들이받아 며칠 학교를 빠져야 한다고 알리고, 클락 교수는 이번 주에만 쉬면 된다고 안내합니다."
test_400,"#Person2#는 세입자 권리 옹호 센터에 전화를 걸어 집주인과의 문제를 설명합니다. #Person2#는 집주인이 수리 비용을 지불하지 않겠다고 하면서, #Person2#는 집주인에게 불만을 제기하고 파티를 열었습니다."
test_401,#Person2# 는 도쿄에서 온 수출 L/C를 받기 위해 #Person1# 의 서명을 도와줍니다.
test_402,#Person1#이 지갑을 잃어버렸다. #Person2#는 #Person1#을 핫도그 가판대로 데려갈 것이다.
test_403,"#Person1# 은 #Person2# 에게 번갈아가며 설거지를 하자고 제안하지만, #Person3# 은 거절합니다."
test_404,#Person1#은 #Person2#에게 이 관계가 어디로 가고 있는지 묻습니다. #Person2#는 #Person1#을 사랑한다고 말합니다.
test_405,#Person1# 과 #Person2# 는 실업이 많은 사회 문제를 일으킨다고 생각합니다.
test_406,#Person1#은 다음 주 토요일에 가면무도회 파티에 맞는 의상을 고르기 위해 #Person2#에게 쇼핑을 같이 가자고 제안한다. #Person2#는 동의한다.
test_407,#Person1# 과 #Person2# 는 베이징의 밤문화에 대해 이야기하고 디스코 댄스를 하기로 결정합니다.
test_408,"#Person1# 은 #Person2# 에게 자신의 농장을 갖고 싶다고 말하며, 사무실에서 9시부터 5시까지 일하는 것에서 벗어나고 싶어합니다. #Person3# 는 농장에서 일하면서 휴가를 계획하고 있습니다."
test_409,"#Person1# 은 #Person2# 에게 하이네켄과 버드 반 파인트, 나초와 모짜렐라 스틱을 구매합니다."
test_410,"Mary는 Ann과 싸웠고, 그 이유는 Ann이 남자친구와 여행을 가기로 계획을 잡아서 해변에 가는 계획을 취소했기 때문이었다. #Person1#은 Mary에게 Ann을 이해하라고 조언한다."
test_411,#Person2# 는 #Person1# 에게 담배와 기념품의 위치를 안내합니다.
test_412,"#Person1# 과 Catherine은 영화 'Fast Food Nation'을 보고 미국 패스트푸드의 어두운 면에 대해 논의한다. 그들은 패스트는 편리함을 추구하는 생활 방식을 반영한다고 동의하며, 미국인들이 이동 중에 음식을 먹을 때는 깊이 생각하지 않음을 지적한다."
test_413,"#Person1# 은 #Person2# 에게 버스가 워싱턴 스퀘어 공원으로 향하는지 묻고, 버스 뒤쪽으로 이동해달라고 요청합니다."
test_414,"#Person2# 는 9-11 테러 공격이 있던 날 베이징에 있는 부모님 댁에 있었습니다. #Person1# 은 뉴욕의 삼촌 회사에서 일했고, #Person2# 의 목숨도 마찬가지였습니다."
test_415,Chuck Jones는 Karl의 옆집으로 이사를 왔습니다. 그들은 더 조용한 곳에서 더 넓은 공간을 가지고 싶었기 때문입니다.
test_416,"#Person2# 가 #Person1# 에게 삶은 달걀과 토스트, 오렌지 주스를 주문합니다."
test_417,"#Person1# 은 Steven에게 자러 가자고 제안하지만, #Person2# 는 지출이 초과되었다고 불평합니다. 결국 그들은 지하실 문을 닫기로 합니다."
test_418,#Person1# 은 다음 주 회의 전에 Jane과 만나서 아이디어를 나눕니다.
test_419,"#Person2#는 여자친구에게 줄 멋진 선물을 찾고 있습니다. #Person1#는 보석을 추천하지만 #Person2#는 여자친구가 좋아하는 보석을 알고 있습니다. #Person2#는 프로포즈를 생각하고 있었고, #Person1#는 5주년이 프로포즈하기 좋은 때라고 생각합니다. #Person2#는 동의하고 약혼반지를 찾기로 결정합니다."
test_420,#Person1#은 오래된 Ford Pinto를 교환하고 싶어합니다. #Person2#는 #Person1#에게 할인 중인 Ford Focus를 추천합니다. #Person1#은 관심이 있고 시승을 원합니다.
test_421,"#Person1# 은 컴퓨터 엔지니어 직책을 제안하기 위해 Ballam 씨와 통화합니다. #Person2# 는 월 4,000 위안을 요구하며 가족을 부양할 것을 약속합니다."
test_422,"#Person2# 는 #Person1# 에게 네트워크 결제 서비스의 혜택을 설명하며, 내일 오전 10시에 서류 작업을 완료할 계획이라고 말합니다."
test_423,"#Person1# 은 #Person2# 에게 저녁에 먹고 남은 것이 없다고 말하며, 땅콩버터와 잼 샌드위치를 만들어 먹으라고 제안합니다."
test_424,#Person1# 은 #Person2# 에게 혈액을 채취하고 백혈구 수치를 확인하도록 안내합니다.
test_425,Steven은 Sellers 씨에게 전기가 나가서 어떻게 해야 할지 묻습니다. Selers 씨는 선반에 퓨즈를 풀어서 좋은 퓨즈로 교체하라고 조언합니다.
test_426,Paula는 집주인 Ms. Connors가 월세를 전액 납부하지 않았다고 비난하며 그녀를 쫓아내겠다고 협박하고 있다. #Person1# 은 그를 도와주기로 약속한다.
test_427,"#Person1# 과 #Person2# 는 에어컨, 화장실 변기, 전기 배선, Frank의 발목까지 물에 잠긴 사무실에 대해 이야기합니다."
test_428,"#Person1# 과 해고된 #Person2# 는 대출금을 낼 수 있는 일을 찾고 있으며, #Person1# 은 전기공 견습생 프로그램을 추천합니다."
test_429,#Person2# 는 #Person1# 에게 사장님의 업무 능력과 강점에 대해 이야기합니다.
test_430,"Tang 씨는 Youth International Travel Agency에서 일하고 있으며, 영어와 러시아어를 구사하고 있습니다."
test_431,#Person2# 가 #Person1# 의 도움으로 금 시계를 구매합니다.
test_432,"Tom은 딸 Maria가 열이 나서 병원에 데려가야 하고, 아들 Ken을 Sara에게 맡기려고 전화를 합니다."
test_433,Amy는 #Person1# 에게 첫 직장이 총지배인 비서로 시작하여 인사부장으로 승진한 과정과 급여에 대해 설명합니다.
test_434,"Andrew는 #Person1# 에게 자신의 체중 감량을 위해 다이어트를 시작했다고 말합니다. #Person2# 는 스팸메일에서 정보를 찾아내고, 이를 통해 체중을 감량할 수 있었다고 설명합니다. 또한, #Person3# 는 가족 모임에서 항상 하던 것처럼 큰 접시 세 접시를 사용해야 한다고 조언합니다."
test_435,브라운 컬리지의 그렉 손더스 씨가 메리에게 전화를 걸어 대학 스포츠에 대한 관심을 표명합니다.
test_436,#Person2# 는 기차역으로 가기 위해 택시에 탑니다. #Person1# 은 #Person2# 에게 신중히 운전해 달라고 요청합니다.
test_437,"#Person1#은 Brian에게 영어를 어떻게 배웠는지, 미국에 언제 왔는지, 그리고 그의 아내에 대해 물어봤다."
test_438,#Person2#는 새로운 건강 보험에 가입하기 위해 연례 건강검진을 받으러 왔다. #Person1#는 #Person2#에게 기본 검사와 피검사에 대해 설명한다.
test_439,"#Person2# 는 #Person1# 에게 복권에 당첨되면 아내와 아이들을 위해 큰 집을 사고, 세계 여행을 할 것이라고 말합니다. 또한 월급 인상만 받아도 행복할 것이라고 생각합니다. 그들은 최고의 맥주를 마시기로 합니다."
test_440,#Person1# 은 아직 서른다섯 살이지만 싱글 생활이 지겹다고 느끼고 있습니다. #Person2# 는 #Person1# 에게 Amy를 결혼식장에 남겨두지 말라고 조언합니다.
test_441,"#Person1# 은 2,000장의 명함을 인쇄할 예정이며, #Person2# 는 추가 비용으로 7일보다는 3일이 더 필요하다고 제안합니다."
test_442,"#Person1# 은 브라이언에게 여행 예약을 확인하고, 공항에서 전무님을 만나러 올 예정이다. 회의는 정오에 시작된다."
test_443,"#Person1#이 Paul을 추수감사절 저녁 파티에 초대한다. #Person1#의 가족이 열 명이고, #Person1#은 Paul에게 파이와 와인을 가져오라고 요청한다."
test_444,존은 수잔에게 사촌을 대학 캠퍼스에 보여주고 저녁에 만나는 것을 제안한다. 수잔은 눈보라가 오면 모든 것이 닫힐 수 있다고 걱정한다. 그들은 날씨 예보를 기다리기로 결정한다.
test_445,"Ben은 #Person1# 에게 저녁 수업 정보를 제공하고, 사진 강좌는 $280로 이탈리안 와인 강좌보다 $40 저렴하다고 설명합니다. #Person2# 는 저녁 파티를 열기로 결정합니다."
test_446,#Person1# 과 #Person2# 는 저녁 식사 장소로 캐럿츠를 선택합니다.
test_447,"Gene는 이번 토요일에 운전면허 시험을 보러 갈 예정이다. #Person1#은 그를 축하한다. Gene은 차를 사고 싶어하며, 그 이유는 안전 기능 때문이라고 말한다."
test_448,#Person1#은 #Person2#의 도움으로 갈색 케이스에 있는 펜을 구입한다.
test_449,"#Person2# 는 #Person1# 에게 미국 암 학회를 위한 마라톤 후원이 잘 되었다고 말하며, 광고 캠페인만큼 성과를 거뒀다고 설명합니다. 또한 미국암 학회에 좋은 영향을 미쳤다고 언급합니다."
test_450,#Person2# 가 #Person1# 에게 피크 트램으로 가는 길을 안내합니다.
test_451,#Person2#는 #Person1#의 도움으로 백단향 부채를 몇 개 구입했습니다.
test_452,#Person2# 는 #Person1# 에게 이 회사에 큰 영향을 미치는 외부 요인과 내부 요인에 대해 설명합니다.
test_453,"#Person1# 은 #Person2# 에게 오늘 오후 2시에 준비 회의를 열자고 제안하고, #Person3# 은 이에 동의합니다."
test_454,#Person2# 가 #Person1# 에게 자연 경관에 대한 추천을 요청합니다.
test_455,"#Person2# 가 #Person1# 에게 비프버거, 프렌치프라이, 밀크셰이크를 주문합니다."
test_456,"#Person1# 과 #Person2# 는 등불 축제에 대해 이야기하고 있습니다. #Person1# 은 중국어 사용이 어렵다고 생각했지만, #Person3# 은 유리로 제작된 큰 용 등불을 보고 감탄합니다."
test_457,"Tina는 #Person1# 에게 면접 첫 두 라운드를 성공적으로 통과했고, 다음 주 월요일에 최종 라운드로 간다고 알립니다. 그들은 저녁에 만나기로 합니다."
test_458,팀과 카렌이 만나 인사를 나눈다.
test_459,#Person1# 과 #Person2# 는 부서 회의에 참석하여 문구류와 복사기를 구매하기로 결정합니다. #Person1# 은 사무실 근처에 있는 Julie에게 연락할 것입니다.
test_460,#Person1#은 목욕을 하려고 하지만 버튼이 너무 많아서 #Person2#에게 도움을 청합니다.
test_461,"#Person2#는 #Person1#에게 베스트셀러 책을 추천하고, #Person1#은 기차에서 시간 때우기에 적합한 책을 사기 위해 가게를 방문했습니다."
test_462,#Person1#은 #Person2#에게 78살의 친구에게 읽는 법을 가르치라고 제안한다. #Person2#는 동의한다.
test_463,#Person1# 은 #Person2# 의 티켓을 예약하고 800달러를 카드로 결제합니다.
test_464,#Person1#은 #Person2#에게 냉동 피자 대신 매운 치킨 커리를 만들어보자고 제안한다. #Person2#는 동의한다. #Person1#은 #Person2#에게 재료를 어떻게 준비하고 요리할지 가르친다.
test_465,#Person1# 은 #Person2# 에게 부스에 있는 두 대의 전화기를 사용하는 방법을 설명합니다.
test_467,#Person1#은 중고 컴퓨터를 사려고 고민하고 있다. 톰은 #Person1#에게 중고 물건을 사는 데 주의를 기울이라고 조언한다.
test_468,"#Person1#은 중국 사람들이 남은 음식을 집에 가져가는지 궁금해한다. Morgan은 중국에서는 남은 음식을 포장해 가는 것이 흔하지 않다고 말한다. #Person1#은 그것이 낭비라고 생각하지만, Morgan은 중국에서는 많이 주문하는 것이 전통이라고 말한다."
test_469,해리는 #Person2#에게 중국의 길거리 시장에서 바가지 때문에 쇼핑하지 않는다고 말한다. 해리는 지난 일요일에 흥정을 하지 않고 가방을 사서 비싸게 샀다고 말한다. #Person2#는 해리에게 흥정을 하라고 조언한다.
test_470,"#Person2# 는 영어 말하기와 쓰기에 능숙하며, 대학에서는 영어를 전공했다고 #Person1# 에게 설명합니다."
test_471,#Person2# 는 당좌예금과 저축예금을 동시에 개설하고 싶어 합니다. #Person1# 은 #Person2# 에게 오버드래프트 최대 한도와 벌금에 대해 설명합니다.
test_472,"#Person2# 는 #Person1# 에게 특별 할인 쿠폰을 제공하고, 유효기간 내에만 사용할 수 있다고 설명합니다. 또한, 설탕을 구매할 때 쿠폰 3장을 받을 수 있습니다."
test_473,Mrs. Robinson은 Steve에게 Johnny의 부엌 청소를 도와달라고 요청합니다.
test_474,S M I T H는 상하이로 가는 기차표를 잃어버렸습니다. #Person1# 은 새로운 표를 구매하고 소프트 슬리퍼를 선택합니다. #Person2# 는 지갑에 돈이 있는지 확인하려고 합니다.
test_475,"Ann은 #Person1# 에게 미국 여행에 대한 경험을 이야기하며, '웰빙 인 더 에어' 프로그램을 통해 시차 적응을 했다고 설명합니다. 또한, 다른 승객들도 운동을 많이 하지 않았다고 말합니다."
test_476,Mary는 맥도날드에서 일하고 있지만 다른 일을 하고 싶어한다. Tom은 그녀에게 건설 회사에서 일할 수 있는지 물어본다.
test_477,해리는 끔찍한 사고 경험을 #Person1# 에게 이야기한다. 그들은 경찰이 처벌해야 한다고 동의한다.
test_478,#Person1#은 Steven Kayne 씨를 인터뷰합니다. Steven 씨는 #Person1#에게 자전거 가게를 운영하고 싶었던 이유와 가게의 운영 시간에 대해 이야기합니다.
test_479,#Person1# 과 #Person2# 는 중년에 대해 이야기하고 있습니다.
test_480,"#Person1# 과 #Person2# 는 멋진 식사를 마친 후 애플 크리스프, 초콜릿 무스 케이크, 커피 네 잔을 주문합니다."
test_481,"#Person1#과 #Person2#는 침대, 스테레오, 책상에 대해 논의한다. #Person2#는 아래층 침대를 얻고, #Person1#는 창가 책상을 얻는다. #Person2#는 자신이 운이 좋다고 생각하고 #Person1#에게 배우고 싶어한다."
test_482,"#Person1# 은 Mr. Murray에게 도서관 카드를 발급하고, 운영 시간과 제한 사항에 대해 안내합니다."
test_483,"#Person2# 는 초과 근무 수당을 받지 못하지만, 점심시간에 커피 브레이크를 가질 수 있습니다. #Person1# 은 칸막이 사무실에서 일하는 것을 좋아하지 않습니다."
test_484,Nick은 처음으로 세탁을 하려고 합니다. Alice는 그에게 기계에 동전을 넣고 비누를 넣으라고 말합니다. Nick은 너무 많이 비누를 사서 Alice는 놀랍니다. Nick은 미국 아이들이 더 독립적이지만 대만에서는 아이들이 공부를 열심히 해야 하기 때문에 엄마가 모든 것을 해준다고 설명합니다. Alice는 Nick에게 기계 사용법을 가르칠 것입니다.
test_485,#Person2# 는 #Person1# 에게 오늘 밤 전화해달라고 부탁합니다.
test_486,"Katie는 #Person1# 에게 항상 일할 준비가 되어 있다고 말하며, 손님이 없을 때 직접 보석을 닦고 장을 채우고 싶어 한다고 설명합니다."
test_487,#Person1# 과 #Person2# 는 할아버지 생일 깜짝 파티를 계획하고 있습니다. 그들은 음식과 선물에 대해 논의합니다.
test_488,Gian Luca Donatelli와 Gina가 서로 자기 소개를 합니다. Gian Luca는 Gina에게 친구를 소개할 것입니다.
test_489,"Kathy는 새울음이 끔찍하다고 생각하지만, #Person2#는 그녀에게 새울음이 17년 주기의 새울음 해라고 설명하고, 새들이 주로 산 근처에 있다고 말한다."
test_490,"#Person1# 은 Danny's에 와서 칠면조 샌드위치와 채소 소고기 수프, 다이어트 콜을 주문합니다."
test_491,"#Person1#은 James에게 기차를 타기 위해 준비를 하라고 말한다. James는 David에게 빌린 재킷을 기다리고 있고, #Person1#은 그에게 쿠키를 가져가라고 요청한다."
test_492,"#Person1# 은 테드에게 어디로 휴가를 갈지 묻자, 테드는 장인어른과 장모님과 함께 중국에 갈 계획이라고 답한다."
test_493,#Person1# 은 #Person2# 에게 오늘 오후에 영화관에 가자고 제안합니다. 그들은 영화를 보고 맥도날드에 가서 맛있는 것을 먹기로 합니다.
test_494,#Person1# 은 #Person2# 에게 도둑이 든 가구를 도난당했다고 말합니다.
test_495,Jack은 학교 끝나고 집에 와서 비디오 게임을 하자고 Charlie에게 제안한다.
test_496,#Person2# 는 #Person1# 에게 시골 음악에 관심을 가지게 된 계기와 라디오 방송국에서 일하게 된 이유를 설명합니다.
test_497,"#Person1# 은 Alice에게 세탁기에 비누가 포함되어 있는지 묻습니다. #Person2# 는 기계가 거품이 많으면 먼지가 번식할 수 있다고 설명합니다. 또한, 12살 때부터 자신이 직접 세탁을 해왔다고 말합니다. #Person1# 의 나라에서는 엄마가 자녀의 성적을 위해 모든 것을 해줍니다."
test_498,Steve는 집을 찾고 있다. Matthew는 Steve에게 이웃인 Mrs. Thou의 아파트를 보러 가보라고 제안한다.
test_499,Betsy는 승진하여 파티에 참석할 예정이다. Frank는 초대를 수락한다.
